ItemID|label
79990|2
79991|2
79992|2
79993|2
79994|2
79995|2
79996|1
79997|1
79998|1
79999|1
80000|1
80001|1
80002|1
80003|1
80004|1
80005|2
80006|1
80007|0
80008|1
80009|1
80010|1
80011|1
80012|1
80013|1
80014|1
80015|1
80016|1
80017|1
80018|1
80019|1
80020|1
80021|2
80022|2
80023|1
80024|2
80025|2
80026|1
80027|1
80028|1
80029|1
80030|1
80031|2
80032|1
80033|2
80034|2
80035|2
80036|1
80037|1
80038|2
80039|2
80040|0
80041|1
80042|2
80043|1
80044|1
80045|2
80046|2
80047|2
80048|2
80049|2
80050|2
80051|0
80052|1
80053|2
80054|2
80055|1
80056|1
80057|1
80058|1
80059|1
80060|1
80061|2
80062|1
80063|1
80064|2
80065|1
80066|2
80067|2
80068|2
80069|2
80070|2
80071|2
80072|2
80073|2
80074|2
80075|2
80076|2
80077|2
80078|2
80079|1
80080|1
80081|1
80082|0
80083|1
80084|1
80085|1
80086|1
80087|0
80088|0
80089|2
80090|0
80091|2
80092|1
80093|1
80094|0
80095|0
80096|1
80097|0
80098|1
80099|2
80100|2
80101|0
80102|0
80103|1
80104|0
80105|1
80106|1
80107|1
80108|1
80109|1
80110|1
80111|2
80112|1
80113|2
80114|1
80115|1
80116|1
80117|1
80118|1
80119|2
80120|1
80121|2
80122|1
80123|1
80124|1
80125|1
80126|1
80127|1
80128|1
80129|1
80130|1
80131|0
80132|1
80133|1
80134|1
80135|1
80136|1
80137|1
80138|1
80139|1
80140|1
80141|1
80142|2
80143|1
80144|1
80145|0
80146|0
80147|0
80148|2
80149|1
80150|2
80151|1
80152|1
80153|1
80154|2
80155|1
80156|1
80157|1
80158|1
80159|2
80160|2
80161|2
80162|1
80163|2
80164|2
80165|1
80166|1
80167|1
80168|1
80169|1
80170|1
80171|1
80172|1
80173|1
80174|1
80175|1
80176|0
80177|1
80178|1
80179|1
80180|1
80181|1
80182|2
80183|1
80184|1
80185|2
80186|1
80187|1
80188|1
80189|1
80190|1
80191|1
80192|2
80193|2
80194|1
80195|1
80196|1
80197|1
80198|1
80199|1
80200|1
80201|1
80202|1
80203|1
80204|1
80205|2
80206|1
80207|1
80208|2
80209|1
80210|1
80211|1
80212|1
80213|1
80214|2
80215|1
80216|1
80217|1
80218|1
80219|1
80220|1
80221|1
80222|2
80223|1
80224|2
80225|2
80226|1
80227|1
80228|2
80229|1
80230|2
80231|1
80232|1
80233|1
80234|2
80235|1
80236|2
80237|2
80238|1
80239|2
80240|1
80241|0
80242|1
80243|2
80244|1
80245|1
80246|1
80247|1
80248|1
80249|0
80250|1
80251|1
80252|1
80253|0
80254|2
80255|1
80256|1
80257|1
80258|1
80259|1
80260|1
80261|2
80262|1
80263|2
80264|1
80265|1
80266|2
80267|0
80268|1
80269|2
80270|1
80271|1
80272|1
80273|1
80274|1
80275|2
80276|1
80277|2
80278|2
80279|2
80280|1
80281|1
80282|1
80283|1
80284|2
80285|1
80286|1
80287|1
80288|1
80289|1
80290|0
80291|2
80292|0
80293|1
80294|0
80295|2
80296|2
80297|2
80298|1
80299|1
80300|1
80301|2
80302|2
80303|1
80304|1
80305|1
80306|1
80307|2
80308|1
80309|2
80310|2
80311|1
80312|1
80313|2
80314|1
80315|0
80316|1
80317|1
80318|1
80319|1
80320|1
80321|2
80322|1
80323|1
80324|1
80325|1
80326|1
80327|1
80328|2
80329|1
80330|1
80331|1
80332|2
80333|1
80334|0
80335|1
80336|1
80337|1
80338|1
80339|1
80340|1
80341|1
80342|2
80343|0
80344|1
80345|1
80346|1
80347|2
80348|2
80349|1
80350|2
80351|1
80352|1
80353|1
80354|1
80355|1
80356|2
80357|1
80358|2
80359|1
80360|2
80361|1
80362|1
80363|1
80364|1
80365|2
80366|1
80367|2
80368|1
80369|1
80370|1
80371|2
80372|1
80373|2
80374|1
80375|1
80376|1
80377|1
80378|2
80379|0
80380|1
80381|2
80382|1
80383|1
80384|1
80385|1
80386|2
80387|1
80388|1
80389|2
80390|2
80391|2
80392|1
80393|1
80394|1
80395|1
80396|1
80397|1
80398|1
80399|2
80400|1
80401|2
80402|0
80403|2
80404|0
80405|1
80406|1
80407|2
80408|1
80409|2
80410|1
80411|1
80412|1
80413|1
80414|2
80415|2
80416|1
80417|1
80418|1
80419|1
80420|2
80421|1
80422|0
80423|0
80424|2
80425|1
80426|1
80427|2
80428|0
80429|0
80430|1
80431|2
80432|1
80433|1
80434|1
80435|1
80436|1
80437|2
80438|1
80439|1
80440|1
80441|1
80442|1
80443|1
80444|1
80445|0
80446|0
80447|0
80448|1
80449|0
80450|1
80451|1
80452|1
80453|1
80454|1
80455|1
80456|1
80457|1
80458|1
80459|1
80460|2
80461|2
80462|1
80463|2
80464|2
80465|2
80466|2
80467|2
80468|1
80469|1
80470|1
80471|1
80472|1
80473|1
80474|1
80475|2
80476|0
80477|2
80478|0
80479|1
80480|1
80481|1
80482|2
80483|1
80484|1
80485|1
80486|1
80487|1
80488|1
80489|0
80490|0
80491|1
80492|2
80493|2
80494|2
80495|2
80496|2
80497|2
80498|2
80499|2
80500|1
80501|1
80502|2
80503|2
80504|1
80505|1
80506|1
80507|1
80508|1
80509|1
80510|2
80511|1
80512|2
80513|1
80514|1
80515|2
80516|1
80517|1
80518|1
80519|1
80520|2
80521|1
80522|1
80523|1
80524|0
80525|1
80526|2
80527|2
80528|1
80529|1
80530|2
80531|1
80532|0
80533|2
80534|2
80535|1
80536|2
80537|2
80538|2
80539|2
80540|1
80541|2
80542|2
80543|2
80544|2
80545|2
80546|2
80547|2
80548|0
80549|1
80550|1
80551|2
80552|1
80553|0
80554|1
80555|0
80556|2
80557|2
80558|1
80559|1
80560|1
80561|1
80562|1
80563|2
80564|1
80565|1
80566|1
80567|1
80568|1
80569|1
80570|0
80571|1
80572|2
80573|1
80574|1
80575|1
80576|1
80577|1
80578|1
80579|1
80580|2
80581|1
80582|2
80583|1
80584|2
80585|1
80586|2
80587|1
80588|1
80589|0
80590|2
80591|0
80592|1
80593|2
80594|1
80595|2
80596|2
80597|2
80598|1
80599|1
80600|1
80601|1
80602|1
80603|1
80604|2
80605|2
80606|2
80607|0
80608|1
80609|0
80610|1
80611|2
80612|1
80613|1
80614|2
80615|1
80616|2
80617|1
80618|1
80619|1
80620|1
80621|1
80622|1
80623|2
80624|1
80625|1
80626|1
80627|2
80628|1
80629|1
80630|0
80631|2
80632|2
80633|1
80634|1
80635|1
80636|1
80637|2
80638|2
80639|1
80640|1
80641|2
80642|1
80643|0
80644|1
80645|1
80646|1
80647|0
80648|1
80649|2
80650|1
80651|1
80652|1
80653|1
80654|1
80655|1
80656|1
80657|2
80658|1
80659|1
80660|0
80661|1
80662|1
80663|1
80664|1
80665|0
80666|1
80667|2
80668|1
80669|2
80670|1
80671|2
80672|1
80673|1
80674|0
80675|1
80676|1
80677|2
80678|1
80679|1
80680|1
80681|1
80682|1
80683|1
80684|1
80685|1
80686|1
80687|1
80688|1
80689|2
80690|1
80691|1
80692|1
80693|2
80694|1
80695|0
80696|1
80697|1
80698|2
80699|1
80700|2
80701|1
80702|1
80703|1
80704|0
80705|0
80706|2
80707|0
80708|1
80709|2
80710|0
80711|2
80712|2
80713|1
80714|2
80715|1
80716|2
80717|1
80718|2
80719|1
80720|2
80721|0
80722|0
80723|1
80724|2
80725|2
80726|2
80727|2
80728|1
80729|1
80730|2
80731|2
80732|1
80733|2
80734|2
80735|2
80736|1
80737|1
80738|2
80739|2
80740|2
80741|2
80742|1
80743|2
80744|1
80745|2
80746|2
80747|2
80748|2
80749|2
80750|0
80751|1
80752|1
80753|2
80754|1
80755|2
80756|2
80757|2
80758|1
80759|2
80760|2
80761|2
80762|2
80763|2
80764|2
80765|2
80766|2
80767|2
80768|2
80769|1
80770|2
80771|2
80772|2
80773|2
80774|2
80775|1
80776|1
80777|1
80778|2
80779|2
80780|2
80781|2
80782|2
80783|2
80784|2
80785|2
80786|2
80787|2
80788|2
80789|2
80790|2
80791|2
80792|2
80793|2
80794|1
80795|2
80796|2
80797|2
80798|2
80799|2
80800|2
80801|2
80802|2
80803|2
80804|2
80805|2
80806|2
80807|2
80808|2
80809|2
80810|2
80811|2
80812|2
80813|2
80814|2
80815|2
80816|2
80817|2
80818|2
80819|2
80820|2
80821|2
80822|2
80823|2
80824|2
80825|2
80826|2
80827|2
80828|2
80829|2
80830|1
80831|1
80832|2
80833|2
80834|2
80835|1
80836|1
80837|2
80838|2
80839|1
80840|2
80841|0
80842|1
80843|2
80844|1
80845|1
80846|1
80847|1
80848|1
80849|1
80850|1
80851|1
80852|1
80853|1
80854|1
80855|1
80856|1
80857|1
80858|1
80859|0
80860|0
80861|1
80862|0
80863|1
80864|0
80865|1
80866|1
80867|2
80868|0
80869|0
80870|2
80871|2
80872|0
80873|0
80874|1
80875|1
80876|1
80877|1
80878|1
80879|2
80880|0
80881|1
80882|2
80883|1
80884|1
80885|2
80886|2
80887|2
80888|0
80889|0
80890|2
80891|2
80892|2
80893|2
80894|1
80895|2
80896|2
80897|2
80898|2
80899|2
80900|2
80901|2
80902|2
80903|2
80904|2
80905|2
80906|2
80907|2
80908|2
80909|2
80910|2
80911|1
80912|2
80913|2
80914|2
80915|2
80916|2
80917|2
80918|2
80919|2
80920|2
80921|2
80922|2
80923|2
80924|2
80925|2
80926|2
80927|2
80928|1
80929|1
80930|0
80931|0
80932|2
80933|1
80934|1
80935|2
80936|1
80937|1
80938|1
80939|1
80940|1
80941|0
80942|2
80943|1
80944|2
80945|1
80946|1
80947|2
80948|0
80949|1
80950|1
80951|1
80952|0
80953|1
80954|0
80955|0
80956|1
80957|2
80958|1
80959|1
80960|1
80961|1
80962|2
80963|1
80964|1
80965|1
80966|1
80967|1
80968|2
80969|1
80970|2
80971|2
80972|1
80973|2
80974|2
80975|2
80976|1
80977|2
80978|2
80979|1
80980|1
80981|1
80982|1
80983|1
80984|2
80985|2
80986|2
80987|2
80988|2
80989|2
80990|2
80991|0
80992|1
80993|0
80994|2
80995|2
80996|1
80997|0
80998|2
80999|2
81000|2
81001|2
81002|2
81003|2
81004|2
81005|1
81006|1
81007|1
81008|1
81009|1
81010|1
81011|1
81012|1
81013|2
81014|0
81015|0
81016|0
81017|2
81018|1
81019|1
81020|2
81021|2
81022|1
81023|2
81024|1
81025|2
81026|1
81027|1
81028|2
81029|1
81030|2
81031|1
81032|0
81033|0
81034|1
81035|1
81036|1
81037|1
81038|1
81039|2
81040|1
81041|1
81042|2
81043|1
81044|1
81045|1
81046|1
81047|1
81048|2
81049|1
81050|2
81051|1
81052|2
81053|2
81054|1
81055|2
81056|2
81057|2
81058|2
81059|2
81060|1
81061|1
81062|1
81063|0
81064|2
81065|2
81066|2
81067|2
81068|1
81069|1
81070|1
81071|1
81072|2
81073|1
81074|1
81075|0
81076|1
81077|1
81078|1
81079|1
81080|1
81081|2
81082|1
81083|1
81084|1
81085|1
81086|2
81087|1
81088|2
81089|1
81090|2
81091|2
81092|2
81093|1
81094|2
81095|2
81096|2
81097|2
81098|2
81099|2
81100|0
81101|2
81102|2
81103|2
81104|2
81105|1
81106|2
81107|2
81108|1
81109|1
81110|1
81111|2
81112|2
81113|1
81114|2
81115|2
81116|2
81117|1
81118|2
81119|2
81120|2
81121|1
81122|2
81123|1
81124|1
81125|2
81126|1
81127|1
81128|1
81129|0
81130|1
81131|2
81132|0
81133|1
81134|1
81135|2
81136|1
81137|1
81138|0
81139|1
81140|2
81141|2
81142|0
81143|2
81144|1
81145|1
81146|2
81147|2
81148|1
81149|1
81150|2
81151|2
81152|2
81153|2
81154|1
81155|1
81156|2
81157|1
81158|2
81159|2
81160|1
81161|1
81162|2
81163|1
81164|1
81165|2
81166|2
81167|2
81168|1
81169|2
81170|2
81171|2
81172|0
81173|1
81174|2
81175|2
81176|2
81177|0
81178|1
81179|2
81180|1
81181|2
81182|1
81183|1
81184|0
81185|2
81186|2
81187|2
81188|2
81189|2
81190|2
81191|1
81192|2
81193|1
81194|1
81195|2
81196|1
81197|1
81198|1
81199|2
81200|2
81201|1
81202|1
81203|0
81204|1
81205|2
81206|1
81207|2
81208|2
81209|2
81210|1
81211|0
81212|1
81213|1
81214|1
81215|1
81216|2
81217|2
81218|2
81219|2
81220|2
81221|2
81222|2
81223|2
81224|2
81225|2
81226|2
81227|2
81228|2
81229|2
81230|2
81231|2
81232|2
81233|2
81234|2
81235|2
81236|2
81237|2
81238|2
81239|1
81240|2
81241|2
81242|2
81243|2
81244|1
81245|2
81246|2
81247|1
81248|1
81249|2
81250|2
81251|2
81252|2
81253|2
81254|2
81255|2
81256|2
81257|1
81258|1
81259|0
81260|1
81261|2
81262|2
81263|2
81264|2
81265|1
81266|1
81267|1
81268|1
81269|1
81270|1
81271|2
81272|2
81273|1
81274|1
81275|1
81276|1
81277|1
81278|1
81279|2
81280|2
81281|2
81282|2
81283|2
81284|2
81285|2
81286|2
81287|2
81288|2
81289|2
81290|2
81291|2
81292|1
81293|2
81294|1
81295|1
81296|2
81297|0
81298|2
81299|2
81300|2
81301|1
81302|1
81303|2
81304|1
81305|2
81306|1
81307|1
81308|2
81309|2
81310|1
81311|2
81312|2
81313|2
81314|2
81315|2
81316|2
81317|2
81318|2
81319|2
81320|1
81321|0
81322|2
81323|2
81324|2
81325|1
81326|1
81327|1
81328|2
81329|1
81330|2
81331|1
81332|2
81333|2
81334|1
81335|1
81336|2
81337|1
81338|2
81339|2
81340|1
81341|1
81342|1
81343|2
81344|1
81345|1
81346|2
81347|2
81348|2
81349|2
81350|1
81351|2
81352|2
81353|2
81354|1
81355|2
81356|2
81357|2
81358|2
81359|2
81360|2
81361|2
81362|2
81363|2
81364|2
81365|2
81366|2
81367|2
81368|2
81369|2
81370|2
81371|2
81372|2
81373|2
81374|2
81375|2
81376|2
81377|1
81378|2
81379|2
81380|2
81381|2
81382|2
81383|2
81384|2
81385|1
81386|1
81387|1
81388|1
81389|2
81390|1
81391|1
81392|1
81393|0
81394|1
81395|1
81396|2
81397|1
81398|2
81399|2
81400|2
81401|1
81402|2
81403|2
81404|2
81405|2
81406|1
81407|0
81408|2
81409|1
81410|2
81411|2
81412|1
81413|1
81414|1
81415|0
81416|0
81417|0
81418|0
81419|0
81420|0
81421|2
81422|1
81423|2
81424|1
81425|2
81426|2
81427|2
81428|1
81429|2
81430|2
81431|0
81432|0
81433|0
81434|1
81435|1
81436|2
81437|1
81438|1
81439|1
81440|1
81441|2
81442|2
81443|2
81444|2
81445|2
81446|2
81447|1
81448|1
81449|1
81450|2
81451|2
81452|1
81453|1
81454|1
81455|1
81456|1
81457|1
81458|1
81459|1
81460|0
81461|1
81462|1
81463|1
81464|1
81465|2
81466|1
81467|2
81468|1
81469|2
81470|1
81471|1
81472|1
81473|1
81474|2
81475|2
81476|2
81477|1
81478|1
81479|0
81480|0
81481|1
81482|2
81483|1
81484|1
81485|1
81486|2
81487|2
81488|2
81489|1
81490|1
81491|1
81492|2
81493|2
81494|1
81495|2
81496|1
81497|1
81498|1
81499|1
81500|1
81501|2
81502|1
81503|1
81504|1
81505|1
81506|2
81507|1
81508|1
81509|0
81510|1
81511|1
81512|2
81513|1
81514|2
81515|1
81516|1
81517|1
81518|1
81519|1
81520|1
81521|1
81522|1
81523|1
81524|1
81525|2
81526|2
81527|1
81528|1
81529|2
81530|1
81531|1
81532|1
81533|1
81534|1
81535|2
81536|1
81537|1
81538|2
81539|1
81540|1
81541|1
81542|2
81543|2
81544|1
81545|0
81546|1
81547|1
81548|1
81549|1
81550|1
81551|2
81552|1
81553|2
81554|1
81555|1
81556|0
81557|1
81558|0
81559|1
81560|2
81561|1
81562|1
81563|2
81564|2
81565|2
81566|2
81567|2
81568|1
81569|1
81570|1
81571|2
81572|1
81573|0
81574|2
81575|2
81576|2
81577|0
81578|2
81579|2
81580|2
81581|2
81582|1
81583|1
81584|0
81585|1
81586|2
81587|2
81588|1
81589|1
81590|0
81591|1
81592|1
81593|2
81594|2
81595|1
81596|2
81597|2
81598|1
81599|1
81600|2
81601|2
81602|1
81603|1
81604|1
81605|2
81606|1
81607|2
81608|2
81609|2
81610|2
81611|2
81612|2
81613|0
81614|1
81615|1
81616|2
81617|2
81618|2
81619|2
81620|0
81621|0
81622|2
81623|0
81624|1
81625|1
81626|2
81627|2
81628|1
81629|1
81630|2
81631|2
81632|1
81633|2
81634|2
81635|2
81636|2
81637|2
81638|2
81639|2
81640|2
81641|2
81642|2
81643|2
81644|2
81645|2
81646|1
81647|1
81648|2
81649|2
81650|2
81651|2
81652|2
81653|2
81654|2
81655|1
81656|1
81657|2
81658|2
81659|2
81660|2
81661|1
81662|2
81663|2
81664|2
81665|1
81666|1
81667|1
81668|1
81669|2
81670|1
81671|1
81672|0
81673|1
81674|2
81675|1
81676|2
81677|2
81678|2
81679|1
81680|2
81681|2
81682|1
81683|1
81684|2
81685|2
81686|2
81687|2
81688|2
81689|2
81690|2
81691|2
81692|0
81693|2
81694|2
81695|2
81696|1
81697|2
81698|2
81699|2
81700|1
81701|2
81702|2
81703|2
81704|1
81705|1
81706|1
81707|0
81708|2
81709|2
81710|1
81711|2
81712|2
81713|2
81714|2
81715|2
81716|1
81717|1
81718|1
81719|2
81720|1
81721|1
81722|2
81723|2
81724|2
81725|2
81726|2
81727|1
81728|1
81729|1
81730|1
81731|2
81732|2
81733|2
81734|2
81735|2
81736|2
81737|2
81738|2
81739|2
81740|2
81741|2
81742|1
81743|2
81744|2
81745|0
81746|2
81747|2
81748|1
81749|2
81750|1
81751|1
81752|1
81753|1
81754|2
81755|2
81756|2
81757|1
81758|2
81759|1
81760|1
81761|1
81762|2
81763|2
81764|1
81765|1
81766|2
81767|2
81768|1
81769|2
81770|2
81771|2
81772|2
81773|0
81774|0
81775|2
81776|2
81777|2
81778|2
81779|2
81780|2
81781|1
81782|2
81783|2
81784|1
81785|1
81786|2
81787|2
81788|2
81789|2
81790|2
81791|2
81792|2
81793|2
81794|2
81795|1
81796|0
81797|2
81798|1
81799|2
81800|1
81801|2
81802|2
81803|1
81804|2
81805|1
81806|1
81807|1
81808|1
81809|1
81810|1
81811|1
81812|1
81813|1
81814|2
81815|2
81816|2
81817|2
81818|1
81819|0
81820|2
81821|2
81822|0
81823|0
81824|1
81825|1
81826|1
81827|1
81828|1
81829|2
81830|1
81831|2
81832|2
81833|1
81834|2
81835|2
81836|2
81837|2
81838|2
81839|2
81840|2
81841|2
81842|2
81843|2
81844|2
81845|2
81846|1
81847|2
81848|2
81849|2
81850|1
81851|2
81852|1
81853|1
81854|1
81855|1
81856|1
81857|2
81858|2
81859|1
81860|1
81861|1
81862|2
81863|2
81864|2
81865|1
81866|1
81867|0
81868|1
81869|2
81870|2
81871|2
81872|1
81873|2
81874|2
81875|1
81876|1
81877|2
81878|1
81879|1
81880|1
81881|1
81882|1
81883|1
81884|2
81885|2
81886|2
81887|1
81888|1
81889|2
81890|1
81891|1
81892|2
81893|1
81894|2
81895|1
81896|2
81897|2
81898|1
81899|2
81900|0
81901|1
81902|1
81903|0
81904|2
81905|2
81906|1
81907|1
81908|0
81909|1
81910|1
81911|1
81912|2
81913|2
81914|1
81915|2
81916|2
81917|2
81918|2
81919|2
81920|1
81921|2
81922|1
81923|1
81924|2
81925|1
81926|1
81927|2
81928|1
81929|1
81930|0
81931|1
81932|2
81933|1
81934|1
81935|2
81936|2
81937|2
81938|2
81939|2
81940|0
81941|0
81942|2
81943|0
81944|2
81945|2
81946|1
81947|2
81948|2
81949|1
81950|2
81951|2
81952|1
81953|2
81954|1
81955|1
81956|1
81957|1
81958|1
81959|0
81960|0
81961|1
81962|2
81963|0
81964|2
81965|2
81966|2
81967|1
81968|1
81969|1
81970|1
81971|2
81972|2
81973|2
81974|1
81975|1
81976|1
81977|2
81978|2
81979|1
81980|2
81981|2
81982|2
81983|2
81984|2
81985|2
81986|1
81987|2
81988|0
81989|2
81990|2
81991|2
81992|2
81993|1
81994|1
81995|1
81996|2
81997|2
81998|1
81999|2
82000|2
82001|1
82002|1
82003|2
82004|0
82005|1
82006|1
82007|1
82008|1
82009|1
82010|2
82011|0
82012|1
82013|1
82014|1
82015|1
82016|2
82017|1
82018|1
82019|1
82020|1
82021|2
82022|1
82023|1
82024|1
82025|1
82026|2
82027|1
82028|2
82029|0
82030|1
82031|2
82032|1
82033|2
82034|1
82035|1
82036|2
82037|2
82038|2
82039|2
82040|1
82041|2
82042|1
82043|2
82044|2
82045|2
82046|2
82047|1
82048|2
82049|2
82050|2
82051|2
82052|1
82053|1
82054|2
82055|1
82056|2
82057|0
82058|1
82059|2
82060|1
82061|2
82062|2
82063|0
82064|1
82065|1
82066|1
82067|0
82068|0
82069|1
82070|0
82071|0
82072|1
82073|1
82074|1
82075|2
82076|2
82077|1
82078|0
82079|0
82080|1
82081|2
82082|2
82083|2
82084|1
82085|1
82086|1
82087|2
82088|2
82089|1
82090|2
82091|1
82092|2
82093|2
82094|1
82095|1
82096|1
82097|1
82098|2
82099|2
82100|1
82101|2
82102|2
82103|2
82104|0
82105|1
82106|1
82107|1
82108|1
82109|1
82110|1
82111|1
82112|0
82113|1
82114|1
82115|1
82116|1
82117|1
82118|1
82119|1
82120|1
82121|1
82122|1
82123|2
82124|2
82125|1
82126|2
82127|1
82128|1
82129|2
82130|1
82131|1
82132|1
82133|1
82134|2
82135|2
82136|2
82137|0
82138|1
82139|1
82140|1
82141|1
82142|2
82143|1
82144|1
82145|2
82146|1
82147|2
82148|2
82149|1
82150|1
82151|1
82152|1
82153|2
82154|1
82155|1
82156|1
82157|0
82158|2
82159|1
82160|2
82161|2
82162|2
82163|2
82164|2
82165|1
82166|1
82167|2
82168|2
82169|2
82170|1
82171|1
82172|2
82173|1
82174|2
82175|1
82176|2
82177|2
82178|2
82179|2
82180|2
82181|2
82182|1
82183|1
82184|2
82185|2
82186|1
82187|2
82188|2
82189|2
82190|2
82191|2
82192|2
82193|2
82194|2
82195|1
82196|1
82197|1
82198|2
82199|1
82200|1
82201|0
82202|0
82203|1
82204|1
82205|2
82206|1
82207|1
82208|1
82209|1
82210|1
82211|2
82212|1
82213|1
82214|1
82215|1
82216|1
82217|2
82218|1
82219|1
82220|2
82221|1
82222|1
82223|1
82224|1
82225|1
82226|2
82227|0
82228|1
82229|2
82230|1
82231|1
82232|1
82233|1
82234|1
82235|1
82236|1
82237|2
82238|1
82239|1
82240|0
82241|1
82242|0
82243|1
82244|1
82245|1
82246|2
82247|2
82248|1
82249|1
82250|1
82251|1
82252|1
82253|2
82254|1
82255|1
82256|1
82257|1
82258|1
82259|1
82260|1
82261|1
82262|1
82263|2
82264|2
82265|1
82266|1
82267|1
82268|1
82269|1
82270|1
82271|2
82272|2
82273|0
82274|0
82275|0
82276|1
82277|2
82278|2
82279|1
82280|2
82281|2
82282|2
82283|1
82284|1
82285|1
82286|1
82287|1
82288|1
82289|1
82290|1
82291|1
82292|2
82293|2
82294|1
82295|1
82296|1
82297|1
82298|1
82299|1
82300|1
82301|2
82302|1
82303|1
82304|1
82305|1
82306|2
82307|1
82308|1
82309|1
82310|1
82311|1
82312|1
82313|0
82314|1
82315|1
82316|1
82317|1
82318|1
82319|1
82320|2
82321|2
82322|1
82323|1
82324|1
82325|1
82326|2
82327|2
82328|1
82329|2
82330|2
82331|2
82332|2
82333|2
82334|1
82335|2
82336|1
82337|1
82338|1
82339|1
82340|1
82341|1
82342|1
82343|2
82344|1
82345|1
82346|1
82347|1
82348|1
82349|1
82350|1
82351|1
82352|2
82353|1
82354|1
82355|2
82356|2
82357|2
82358|2
82359|2
82360|2
82361|1
82362|1
82363|1
82364|1
82365|1
82366|1
82367|1
82368|1
82369|1
82370|1
82371|2
82372|2
82373|1
82374|1
82375|2
82376|2
82377|0
82378|1
82379|2
82380|2
82381|2
82382|2
82383|1
82384|0
82385|1
82386|0
82387|1
82388|1
82389|1
82390|1
82391|1
82392|1
82393|2
82394|2
82395|2
82396|2
82397|2
82398|2
82399|2
82400|2
82401|2
82402|1
82403|1
82404|1
82405|1
82406|1
82407|1
82408|0
82409|1
82410|1
82411|1
82412|2
82413|1
82414|2
82415|2
82416|2
82417|2
82418|1
82419|2
82420|1
82421|2
82422|1
82423|1
82424|1
82425|1
82426|1
82427|1
82428|2
82429|2
82430|1
82431|0
82432|2
82433|2
82434|2
82435|1
82436|1
82437|1
82438|2
82439|2
82440|1
82441|0
82442|1
82443|2
82444|0
82445|0
82446|0
82447|1
82448|1
82449|1
82450|1
82451|0
82452|1
82453|1
82454|1
82455|1
82456|1
82457|1
82458|1
82459|1
82460|0
82461|1
82462|1
82463|1
82464|1
82465|1
82466|1
82467|1
82468|1
82469|1
82470|1
82471|1
82472|1
82473|1
82474|1
82475|1
82476|1
82477|2
82478|2
82479|2
82480|2
82481|1
82482|2
82483|2
82484|2
82485|1
82486|1
82487|1
82488|1
82489|1
82490|1
82491|1
82492|1
82493|0
82494|2
82495|2
82496|1
82497|1
82498|1
82499|2
82500|1
82501|1
82502|0
82503|0
82504|2
82505|1
82506|1
82507|2
82508|1
82509|1
82510|0
82511|2
82512|1
82513|2
82514|0
82515|1
82516|1
82517|2
82518|1
82519|1
82520|1
82521|1
82522|0
82523|2
82524|2
82525|2
82526|2
82527|2
82528|2
82529|2
82530|2
82531|1
82532|1
82533|1
82534|0
82535|1
82536|2
82537|2
82538|1
82539|1
82540|2
82541|2
82542|1
82543|1
82544|1
82545|2
82546|1
82547|2
82548|2
82549|2
82550|1
82551|2
82552|2
82553|1
82554|1
82555|2
82556|2
82557|1
82558|2
82559|2
82560|2
82561|2
82562|2
82563|2
82564|2
82565|2
82566|2
82567|2
82568|1
82569|2
82570|1
82571|1
82572|0
82573|1
82574|0
82575|2
82576|2
82577|0
82578|1
82579|2
82580|1
82581|1
82582|1
82583|1
82584|1
82585|1
82586|2
82587|2
82588|2
82589|2
82590|1
82591|0
82592|2
82593|2
82594|1
82595|1
82596|1
82597|1
82598|1
82599|1
82600|2
82601|1
82602|2
82603|2
82604|2
82605|2
82606|1
82607|1
82608|2
82609|1
82610|1
82611|0
82612|0
82613|1
82614|1
82615|1
82616|1
82617|1
82618|2
82619|2
82620|1
82621|1
82622|2
82623|0
82624|1
82625|1
82626|1
82627|1
82628|1
82629|1
82630|1
82631|1
82632|1
82633|0
82634|1
82635|2
82636|0
82637|1
82638|1
82639|0
82640|2
82641|2
82642|1
82643|1
82644|1
82645|2
82646|2
82647|1
82648|1
82649|1
82650|1
82651|2
82652|1
82653|1
82654|1
82655|0
82656|1
82657|0
82658|1
82659|1
82660|2
82661|1
82662|0
82663|0
82664|2
82665|1
82666|1
82667|1
82668|1
82669|1
82670|1
82671|1
82672|0
82673|2
82674|2
82675|2
82676|2
82677|2
82678|2
82679|1
82680|2
82681|2
82682|1
82683|2
82684|1
82685|2
82686|0
82687|2
82688|2
82689|2
82690|2
82691|2
82692|2
82693|2
82694|0
82695|2
82696|1
82697|1
82698|1
82699|2
82700|0
82701|1
82702|2
82703|2
82704|2
82705|2
82706|2
82707|2
82708|1
82709|1
82710|1
82711|2
82712|2
82713|1
82714|1
82715|1
82716|1
82717|1
82718|1
82719|1
82720|1
82721|2
82722|2
82723|1
82724|2
82725|2
82726|1
82727|1
82728|1
82729|2
82730|2
82731|2
82732|1
82733|1
82734|0
82735|1
82736|1
82737|2
82738|0
82739|0
82740|1
82741|2
82742|1
82743|2
82744|1
82745|1
82746|2
82747|1
82748|1
82749|2
82750|2
82751|1
82752|1
82753|2
82754|1
82755|1
82756|0
82757|1
82758|2
82759|1
82760|2
82761|1
82762|1
82763|2
82764|2
82765|1
82766|1
82767|1
82768|2
82769|2
82770|2
82771|2
82772|2
82773|2
82774|2
82775|2
82776|2
82777|0
82778|0
82779|2
82780|2
82781|2
82782|1
82783|1
82784|1
82785|1
82786|1
82787|1
